,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,BuildingName,AddressNumber,AddNumFrom,AddNumTo,AddressRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddress,StAddr,Block,Sector,Neighborhood,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,Address,Address2,Address3,Neighborhood,City,Subregion,Region,Postal,Postal Extension,Country,Brand_Name,Site_Name,Street_Address,City_1,State,Zip,Phone_Num,Min_Elaps_hours,auth_cnt,OBJECTID
38,World,M,100.00,A,"602 S Waukesha St, Bonifay, Florida, 32425","602 S Waukesha St, Bonifay, FL, 32425, USA",602 S Waukesha St,StreetAddress,,,"602 S Waukesha St, Bonifay, Florida, 32425",,,20.00,,602,712,452,452-712,R,S,,Waukesha,St,,,,,,,,,602 S Waukesha St,,,,,Bonifay,,Holmes,Florida,FL,,,32425,,USA,ENG,0.00,-85.68,30.79,-85.68,30.79,-85.68,-85.68,30.78,30.79,602 S WAUKESHA ST   ,,,,BONIFAY           ,,FL,324253031,,,CITGO       ,TOM THUMB 88        ,602 S WAUKESHA ST   ,BONIFAY           ,FL,324253031,(904) 547-3198,3.00,4.00,39
39,World,M,100.00,A,"319 Industrial Ave, Boynton Beach, Florida, 33426","319 Industrial Ave, Boynton Beach, FL, 33426, USA",319 Industrial Ave,PointAddress,,,"319 Industrial Ave, Boynton Beach, Florida, 33426",,,20.00,,319,,,,L,,,Industrial,Ave,,,,,,,,,319 Industrial Ave,,,,,Boynton Beach,Miami-Fort Lauderdale Metro Area,Palm Beach,Florida,FL,,,33426,,USA,ENG,0.00,-80.08,26.53,-80.08,26.53,-80.08,-80.07,26.53,26.53,319 INDUSTRIAL AVE  ,,,,BOYNTON BEACH     ,,FL,33426    ,,,PAC PRIDE   ,ANS FL 809          ,319 INDUSTRIAL AVE  ,BOYNTON BEACH     ,FL,33426    ,(772) 461-2300,0.00,21.00,40
40,World,M,100.00,A,"1610 S Congress Ave, Boynton Beach, Florida, 33426","1610 S Congress Ave, Boynton Beach, FL, 33426, USA",1610 S Congress Ave,PointAddress,,,"1610 S Congress Ave, Boynton Beach, Florida, 33426",,,20.00,,1610,,,,R,S,,Congress,Ave,,,,,,,,,1610 S Congress Ave,,,Leisureville,,Boynton Beach,Miami-Fort Lauderdale Metro Area,Palm Beach,Florida,FL,,,33426,,USA,ENG,0.00,-80.09,26.51,-80.09,26.51,-80.09,-80.09,26.51,26.51,1610 S CONGRESS AVE ,,,,BOYNTON BEACH     ,,FL,334261523,,,MARATHON    ,AUTOMATED PETRO ENER,1610 S CONGRESS AVE ,BOYNTON BEACH     ,FL,334261523,(561) 731-0046,0.00,11.00,41
41,World,M,85.00,A,"33437, Boynton Beach, Florida","33437, Boynton Beach, FL, USA",33437,Postal,,33437,"Boynton Beach, Florida, 33437",,,4.50,,,,,,,,,,,,,,,,,,,,,,,,Boynton Beach,,Palm Beach,Florida,FL,,,33437,,USA,ENG,0.00,-80.13,26.53,-80.13,26.53,-80.17,-80.09,26.48,26.57,9975 NORTH S R 7    ,,,,BOYNTON BEACH     ,,FL,33437    ,,,SHELL       ,FOUR POINTS SHELL   ,9975 NORTH S R 7    ,BOYNTON BEACH     ,FL,33437    ,(561) 742-0050,0.00,3.00,42
42,World,M,97.99,A,"9094 S Military Trl, Boynton Beach, Florida, 33436","9094 S Military Trl, Boynton Beach, FL, 33436, USA",9094 S Military Trl,PointAddress,,,"9094 S Military Trl, Boynton Beach, Florida, 33436",,,20.00,,9094,,,,R,S,,Military,Trl,,,,,,,,,9094 S Military Trl,,,Tartan Lakes,,Boynton Beach,Miami-Fort Lauderdale Metro Area,Palm Beach,Florida,FL,,,33436,,USA,ENG,0.00,-80.12,26.54,-80.12,26.54,-80.12,-80.12,26.54,26.54,9094 S. MILITARY TRA,,,,BOYNTON BEACH     ,,FL,33436    ,,,UNBRANDED   ,ORION FUELS - BOYNTO,9094 S. MILITARY TRA,BOYNTON BEACH     ,FL,33436    ,(305) 200-3877,0.00,10.00,43
43,World,M,100.00,A,"1147 S Federal Hwy, Boynton Beach, Florida, 33435","1147 S Federal Hwy, Boynton Beach, FL, 33435, USA",1147 S Federal Hwy,PointAddress,,,"1147 S Federal Hwy, Boynton Beach, Florida, 33435",,,20.00,,1147,,,,L,S,,Federal,Hwy,,,,,,,,,1147 S Federal Hwy,,,Central Park,,Boynton Beach,Miami-Fort Lauderdale Metro Area,Palm Beach,Florida,FL,,,33435,,USA,ENG,0.00,-80.06,26.52,-80.06,26.52,-80.06,-80.06,26.52,26.52,1147 S FEDERAL HWY  ,,,,BOYNTON BEACH     ,,FL,334355615,,,UNBRANDED   ,ORION FUELS 1147    ,1147 S FEDERAL HWY  ,BOYNTON BEACH     ,FL,334355615,(561) 364-3410,1.00,12.00,44
44,World,M,100.00,A,"301 N Congress Ave, Boynton Beach, Florida, 33426","301 N Congress Ave, Boynton Beach, FL, 33426, USA",301 N Congress Ave,PointAddress,,,"301 N Congress Ave, Boynton Beach, Florida, 33426",,,20.00,,301,,,,L,N,,Congress,Ave,,,,,,,,,301 N Congress Ave,,,Leisureville,,Boynton Beach,Miami-Fort Lauderdale Metro Area,Palm Beach,Florida,FL,,,33426,,USA,ENG,0.00,-80.09,26.53,-80.09,26.53,-80.09,-80.09,26.53,26.53,301 N CONGRESS AVE  ,,,,BOYNTON BEACH     ,,FL,334263415,,,SHELL       ,SHELL SERVICE STATIO,301 N CONGRESS AVE  ,BOYNTON BEACH     ,FL,334263415,(561) 736-1518,0.00,7.00,45
45,World,M,88.12,A,"1601 S Federal Hwy, Boynton Beach, Florida, 33435","1601 S Federal Hwy, Boynton Beach, FL, 33435, USA",1601 S Federal Hwy,PointAddress,,,"1601 S Federal Hwy, Boynton Beach, Florida, 33435",,,20.00,,1601,,,,L,S,,Federal,Hwy,,,,,,,,,1601 S Federal Hwy,,,,,Boynton Beach,Miami-Fort Lauderdale Metro Area,Palm Beach,Florida,FL,,,33435,,USA,ENG,0.00,-80.06,26.51,-80.06,26.51,-80.06,-80.06,26.51,26.52,1601 S FEDERAL HWY  ,,,,BOYNTON BEACH     ,,FL,33465    ,,,UNBRANDED   ,WOODBRIGHT PETROLEUM,1601 S FEDERAL HWY  ,BOYNTON BEACH     ,FL,33465    ,(561) 732-5072,0.00,14.00,46
46,World,M,85.00,A,"34212, Bradenton, Florida","34212, Bradenton, FL, USA",34212,Postal,,34212,"Bradenton, Florida, 34212",,,4.50,,,,,,,,,,,,,,,,,,,,,,,,Bradenton,,Manatee,Florida,FL,,,34212,,USA,ENG,0.00,-82.47,27.51,-82.47,27.51,-82.64,-82.30,27.34,27.68,14000 E SR64        ,,,,BRADENTON         ,,FL,34212    ,,,PRIVATE     ,542 ST OF FL BRADENT,14000 E SR64        ,BRADENTON         ,FL,34212    ,(850) 410-5517,1.00,9.00,47
47,World,M,83.07,M,"70th Dr E, Bradenton, Florida, 34203","70th Dr E, Bradenton, FL, 34203, USA",70th Dr E,StreetName,,,"70th Dr E, Bradenton, Florida, 34203",,,20.00,,,,,,,,,70th,Dr,E,,,,,,,,70th Dr E,,,,,Bradenton,,Manatee,Florida,FL,,,34203,,USA,ENG,0.00,-82.46,27.42,-82.46,27.42,-82.46,-82.46,27.41,27.42,5914 S R 70         ,,,,BRADENTON         ,,FL,34203    ,,,7-ELEVEN    ,7-ELEVEN 32762      ,5914 S R 70         ,BRADENTON         ,FL,34203    ,(941) 751-6860,0.00,13.00,48
48,World,M,99.77,A,"4227 E Sr-64, Bradenton, Florida, 34208","4227 E Sr-64, Bradenton, FL, 34208, USA",4227 E Sr-64,PointAddress,,,"4227 E Sr-64, Bradenton, Florida, 34208",,,20.00,,4227,,,,R,E,,Sr-64,,,,,,,,,,4227 E Sr-64,,,,,Bradenton,,Manatee,Florida,FL,,,34208,,USA,ENG,0.00,-82.51,27.50,-82.51,27.50,-82.51,-82.51,27.50,27.50,4227 SR 64 EAST     ,,,,BRADENTON         ,,FL,34208    ,,,7-ELEVEN    ,7-ELEVEN 32853      ,4227 SR 64 EAST     ,BRADENTON         ,FL,34208    ,(727) 446-0711,0.00,8.00,49
49,World,M,100.00,A,"4427 53rd Ave E, Bradenton, Florida, 34203","4427 53rd Ave E, Bradenton, FL, 34203, USA",4427 53rd Ave E,PointAddress,,,"4427 53rd Ave E, Bradenton, Florida, 34203",,,20.00,,4427,,,,L,,,53rd,Ave,E,,,,,,,,4427 53rd Ave E,,,,,Bradenton,,Manatee,Florida,FL,,,34203,,USA,ENG,0.00,-82.51,27.45,-82.51,27.45,-82.51,-82.50,27.45,27.45,4427 53RD AVE EAST  ,,,,BRADENTON         ,,FL,342035549,,,7-ELEVEN    ,7-ELEVEN 34152      ,4427 53RD AVE EAST  ,BRADENTON         ,FL,342035549,(941) 753-1275,0.00,8.00,50
50,World,M,100.00,A,"4720 53rd Ave E, Bradenton, Florida, 34203","4720 53rd Ave E, Bradenton, FL, 34203, USA",4720 53rd Ave E,PointAddress,,,"4720 53rd Ave E, Bradenton, Florida, 34203",,,20.00,,4720,,,,R,,,53rd,Ave,E,,,,,,,,4720 53rd Ave E,,,,,Bradenton,,Manatee,Florida,FL,,,34203,,USA,ENG,0.00,-82.50,27.45,-82.50,27.45,-82.50,-82.50,27.44,27.45,4720 53RD AVE E     ,,,,BRADENTON         ,,FL,342032100,,,MARATHON    ,ATCO INC            ,4720 53RD AVE E     ,BRADENTON         ,FL,342032100,(941) 755-2090,0.00,36.00,51
51,World,M,100.00,A,"5530 E Sr-64, Bradenton, Florida, 34208","5530 E Sr-64, Bradenton, FL, 34208, USA",5530 E Sr-64,PointAddress,,,"5530 E Sr-64, Bradenton, Florida, 34208",,,20.00,,5530,,,,L,E,,Sr-64,,,,,,,,,,5530 E Sr-64,,,,,Bradenton,,Manatee,Florida,FL,,,34208,,USA,ENG,0.00,-82.49,27.49,-82.49,27.49,-82.49,-82.49,27.49,27.49,5530 E STATE RD 64  ,,,,BRADENTON         ,,FL,342085526,,,MARATHON    ,ATCO INC            ,5530 E STATE RD 64  ,BRADENTON         ,FL,342085526,(941) 747-1613,0.00,8.00,52
52,World,M,100.00,A,"2801 26th St W, Bradenton, Florida, 34205","2801 26th St W, Bradenton, FL, 34205, USA",2801 26th St W,PointAddress,,,"2801 26th St W, Bradenton, Florida, 34205",,,20.00,,2801,,,,R,,,26th,St,W,,,,,,,,2801 26th St W,,,South Bradenton,,Bradenton,,Manatee,Florida,FL,,,34205,,USA,ENG,0.00,-82.59,27.48,-82.59,27.48,-82.59,-82.59,27.47,27.48,2801 26TH ST W      ,,,,BRADENTON         ,,FL,342053735,,,MARATHON    ,AUTOMATED PETRO ENER,2801 26TH ST W      ,BRADENTON         ,FL,342053735,(941) 727-9565,0.00,2.00,53
53,World,M,99.78,A,"2925 Manatee Ave W, Bradenton, Florida, 34205","2925 Manatee Ave W, Bradenton, FL, 34205, USA",2925 Manatee Ave W,PointAddress,,,"2925 Manatee Ave W, Bradenton, Florida, 34205",,,20.00,,2925,,,,R,,,Manatee,Ave,W,,,,,,,,2925 Manatee Ave W,,,,,Bradenton,,Manatee,Florida,FL,,,34205,,USA,ENG,0.00,-82.59,27.50,-82.59,27.50,-82.59,-82.59,27.49,27.50,2925 W MANATEE AVE  ,,,,BRADENTON         ,,FL,342050000,,,BP          ,BP 6490866          ,2925 W MANATEE AVE  ,BRADENTON         ,FL,342050000,(941) 747-5883,0.00,8.00,54
54,World,M,98.82,A,"5920 Lakewood Ranch Blvd, Bradenton, Florida, 34211","5920 Lakewood Ranch Blvd, Bradenton, FL, 34211, USA",5920 Lakewood Ranch Blvd,StreetAddress,,,"5920 Lakewood Ranch Blvd, Bradenton, Florida, 34211",,,20.00,,5920,5972,5900,5900-5972,L,,,Lakewood Ranch,Blvd,,,,,,,,,5920 Lakewood Ranch Blvd,,,Lakewood Ranch,,Bradenton,,Manatee,Florida,FL,,,34211,,USA,ENG,0.00,-82.43,27.44,-82.43,27.44,-82.43,-82.43,27.44,27.44,5920 LAKEWOOD RANCH ,,,,BRADENTON         ,,FL,342110000,,,CHVRNWF     ,CHEVRON 0352649     ,5920 LAKEWOOD RANCH ,BRADENTON         ,FL,342110000,(111) 111-1111,0.00,4.00,55
55,World,M,100.00,A,"575 66th St Ct E, Bradenton, Florida, 34208","575 66th St Ct E, Bradenton, FL, 34208, USA",575 66th St Ct E,PointAddress,,,"575 66th St Ct E, Bradenton, Florida, 34208",,,20.00,,575,,,,R,,,66th St,Ct,E,,,,,,,,575 66th St Ct E,,,,,Bradenton,,Manatee,Florida,FL,,,34208,,USA,ENG,0.00,-82.48,27.49,-82.48,27.49,-82.48,-82.48,27.49,27.49,575 66TH ST CT E    ,,,,BRADENTON         ,,FL,34208    ,,,CITGO       ,HWY 64 DASH IN DASH ,575 66TH ST CT E    ,BRADENTON         ,FL,34208    ,(941) 747-7718,0.00,16.00,56
56,World,M,99.78,A,"5410 14th St W, Bradenton, Florida, 34207","5410 14th St W, Bradenton, FL, 34207, USA",5410 14th St W,PointAddress,,,"5410 14th St W, Bradenton, Florida, 34207",,,20.00,,5410,,,,L,,,14th,St,W,,,,,,,,5410 14th St W,,,Oneco,,Bradenton,,Manatee,Florida,FL,,,34207,,USA,ENG,0.00,-82.58,27.45,-82.58,27.45,-82.58,-82.57,27.44,27.45,5410 W 14TH STREET  ,,,,BRADENTON         ,,FL,34207    ,,,RACETRAC    ,RACETRAC 200        ,5410 W 14TH STREET  ,BRADENTON         ,FL,34207    ,(999) 999-9999,1.00,16.00,57
57,World,M,90.00,A,"8100 SR-64, Bradenton, Florida, 34209","8100 SR-64, Bradenton, FL, 34209, USA",8100 SR-64,StreetAddress,,,"8100 SR-64, Bradenton, Florida, 34209",,,20.00,,8100,8100,8198,8100-8198,R,,,SR-64,,,,,,,,,,8100 SR-64,,,,,Bradenton,,Manatee,Florida,FL,,,34209,,USA,ENG,0.00,-82.64,27.50,-82.64,27.50,-82.64,-82.64,27.50,27.50,8100 STATE ROAD 64  ,,,,BRADENTON         ,,FL,34211    ,,,RACETRAC    ,RACETRAC 2381       ,8100 STATE ROAD 64  ,BRADENTON         ,FL,34211    ,(770) 431-7600,0.00,36.00,58
58,World,M,85.00,A,"34203, Bradenton, Florida","34203, Bradenton, FL, USA",34203,Postal,,34203,"Bradenton, Florida, 34203",,,4.50,,,,,,,,,,,,,,,,,,,,,,,,Bradenton,,Manatee,Florida,FL,,,34203,,USA,ENG,0.00,-82.56,27.46,-82.56,27.46,-82.66,-82.46,27.35,27.56,6005 E SR70         ,,,,BRADENTON         ,,FL,34203    ,,,RACEWAY     ,RACETRAC 2412       ,6005 E SR70         ,BRADENTON         ,FL,34203    ,(770) 431-7600,0.00,48.00,59
59,World,M,99.54,A,"6319 SR-64 W, Bradenton, Florida, 34208","6319 SR-64 W, Bradenton, FL, 34208, USA",6319 SR-64 W,PointAddress,,,"6319 SR-64 W, Bradenton, Florida, 34208",,,20.00,,6319,,,,R,,,SR-64,,W,,,,,,,,6319 SR-64 W,,,,,Bradenton,,Manatee,Florida,FL,,,34208,,USA,ENG,0.00,-82.48,27.49,-82.48,27.49,-82.48,-82.48,27.49,27.49,6319 STATE RD 64    ,,,,BRADENTON         ,,FL,34208    ,,,RACETRAC    ,RACETRAC 475        ,6319 STATE RD 64    ,BRADENTON         ,FL,34208    ,(941) 747-7590,1.00,17.00,60
60,World,M,100.00,A,"14315 E SR-70, Bradenton, Florida, 34202","14315 E SR-70, Bradenton, FL, 34202, USA",14315 E SR-70,PointAddress,,,"14315 E SR-70, Bradenton, Florida, 34202",,,20.00,,14315,,,,R,E,,SR-70,,,,,,,,,,14315 E SR-70,,,Lakewood Ranch,,Bradenton,,Manatee,Florida,FL,,,34202,,USA,ENG,0.00,-82.40,27.43,-82.40,27.43,-82.40,-82.40,27.43,27.43,14315 EAST SR 70    ,,,,BRADENTON         ,,FL,34202    ,,,SHELL       ,SHELL SERVICE STATIO,14315 EAST SR 70    ,BRADENTON         ,FL,34202    ,(941) 775-1455,0.00,20.00,61
61,World,M,100.00,A,"8604 E State Road 70, Bradenton, Florida, 34202","8604 E State Road 70, Bradenton, FL, 34202, USA",8604 E State Road 70,PointAddress,,,"8604 E State Road 70, Bradenton, Florida, 34202",,,20.00,,8604,,,,L,E,,State Road 70,,,,,,,,,,8604 E State Road 70,,,,,Bradenton,,Manatee,Florida,FL,,,34202,,USA,ENG,0.00,-82.45,27.44,-82.45,27.44,-82.45,-82.45,27.44,27.44,8604 E STATE ROAD 70,,,,BRADENTON         ,,FL,34202    ,,,SPEEDWAY    ,SPEEDWAY 6406       ,8604 E STATE ROAD 70,BRADENTON         ,FL,34202    ,(941) 752-4437,0.00,22.00,62
62,World,M,100.00,A,"11002 E Sr-64, Bradenton, Florida, 34212","11002 E Sr-64, Bradenton, FL, 34212, USA",11002 E Sr-64,PointAddress,,,"11002 E Sr-64, Bradenton, Florida, 34212",,,20.00,,11002,,,,L,E,,Sr-64,,,,,,,,,,11002 E Sr-64,,,Lakewood Ranch,,Bradenton,,Manatee,Florida,FL,,,34212,,USA,ENG,0.00,-82.43,27.49,-82.43,27.48,-82.43,-82.43,27.48,27.49,11002 E STATE RD 64 ,,,,BRADENTON         ,,FL,34212    ,,,SPEEDWAY    ,SPEEDWAY 6595       ,11002 E STATE RD 64 ,BRADENTON         ,FL,34212    ,(941) 747-5976,0.00,12.00,63
63,World,M,100.00,A,"4820 E State Road 64, Bradenton, Florida, 34208","4820 E State Road 64, Bradenton, FL, 34208, USA",4820 E State Road 64,PointAddress,,,"4820 E State Road 64, Bradenton, Florida, 34208",,,20.00,,4820,,,,L,E,,State Road 64,,,,,,,,,,4820 E State Road 64,,,,,Bradenton,,Manatee,Florida,FL,,,34208,,USA,ENG,0.00,-82.50,27.50,-82.50,27.50,-82.50,-82.50,27.50,27.50,4820 E STATE ROAD 64,,,,BRADENTON         ,,FL,342080000,,,UNBRANDED   ,THORNTONS #706      ,4820 E STATE ROAD 64,BRADENTON         ,FL,342080000,(502) 572-1132,0.00,18.00,64
64,World,M,90.00,A,"4455 E Sr-64, Bradenton, Florida, 34208","4455 E Sr-64, Bradenton, FL, 34208, USA",4455 E Sr-64,PointAddress,,,"4455 E Sr-64, Bradenton, Florida, 34208",,,20.00,,4455,,,,R,E,,Sr-64,,,,,,,,,,4455 E Sr-64,,,,,Bradenton,,Manatee,Florida,FL,,,34208,,USA,ENG,0.00,-82.51,27.50,-82.51,27.50,-82.51,-82.51,27.50,27.50,4455 SR 64 EAST     ,,,,BRADENTON         ,,FL,34201    ,,,WAWA        ,WAWA 5178           ,4455 SR 64 EAST     ,BRADENTON         ,FL,34201    ,(610) 358-8000,0.00,56.00,65
65,World,M,99.55,A,"1020 S Kings Ave, Brandon, Florida, 33511","1020 S Kings Ave, Brandon, FL, 33511, USA",1020 S Kings Ave,PointAddress,,,"1020 S Kings Ave, Brandon, Florida, 33511",,,20.00,,1020,,,,L,S,,Kings,Ave,,,,,,,,,1020 S Kings Ave,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.29,27.92,-82.29,27.92,-82.30,-82.29,27.92,27.92,1020 KINGS AVE      ,,,,BRANDON           ,,FL,335116206,,,7-ELEVEN    ,7-ELEVEN 23770      ,1020 KINGS AVE      ,BRANDON           ,FL,335116206,(813) 689-1422,1.00,2.00,66
66,World,M,100.00,A,"11210 Causeway Blvd, Brandon, Florida, 33511","11210 Causeway Blvd, Brandon, FL, 33511, USA",11210 Causeway Blvd,PointAddress,,,"11210 Causeway Blvd, Brandon, Florida, 33511",,,20.00,,11210,,,,L,,,Causeway,Blvd,,,,,,,,,11210 Causeway Blvd,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.32,27.92,-82.32,27.92,-82.32,-82.32,27.92,27.92,11210 CAUSEWAY BLVD ,,,,BRANDON           ,,FL,33511    ,,,EXXONMOB    ,CAUSEWAY            ,11210 CAUSEWAY BLVD ,BRANDON           ,FL,33511    ,(813) 651-9523,0.00,18.00,67
67,World,M,100.00,A,"1295 Kingsway Rd, Brandon, Florida, 33510","1295 Kingsway Rd, Brandon, FL, 33510, USA",1295 Kingsway Rd,StreetAddress,,,"1295 Kingsway Rd, Brandon, Florida, 33510",,,20.00,,1295,1251,1299,1251-1299,R,,,Kingsway,Rd,,,,,,,,,1295 Kingsway Rd,,,Mayfield,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33510,,USA,ENG,0.00,-82.28,27.96,-82.28,27.96,-82.28,-82.28,27.96,27.96,1295 KINGSWAY RD    ,,,,BRANDON           ,,FL,33510    ,,,CIRCLE K    ,CIRCLE K 9826       ,1295 KINGSWAY RD    ,BRANDON           ,FL,33510    ,(813) 643-0544,0.00,14.00,68
68,World,M,100.00,A,"1901 W Brandon Blvd, Brandon, Florida, 33511","1901 W Brandon Blvd, Brandon, FL, 33511, USA",1901 W Brandon Blvd,PointAddress,,,"1901 W Brandon Blvd, Brandon, Florida, 33511",,,20.00,,1901,,,,R,W,,Brandon,Blvd,,,,,,,,,1901 W Brandon Blvd,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.31,27.94,-82.31,27.94,-82.32,-82.31,27.94,27.94,1901 W BRANDON BLVD ,,,,BRANDON           ,,FL,335114813,,,SHELL       ,CIRCLE K STORES INC ,1901 W BRANDON BLVD ,BRANDON           ,FL,335114813,(813) 681-4206,3.00,5.00,69
69,World,M,100.00,A,"202 W Brandon Blvd, Brandon, Florida, 33511","202 W Brandon Blvd, Brandon, FL, 33511, USA",202 W Brandon Blvd,PointAddress,,,"202 W Brandon Blvd, Brandon, Florida, 33511",,,20.00,,202,,,,R,W,,Brandon,Blvd,,,,,,,,,202 W Brandon Blvd,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.29,27.94,-82.29,27.94,-82.29,-82.29,27.94,27.94,202 W BRANDON BLVD  ,,,,BRANDON           ,,FL,335115104,,,SHELL       ,SHELL SERVICE STATIO,202 W BRANDON BLVD  ,BRANDON           ,FL,335115104,(813) 681-4279,0.00,3.00,70
70,World,M,100.00,A,"915 Providence Rd, Brandon, Florida, 33511","915 Providence Rd, Brandon, FL, 33511, USA",915 Providence Rd,PointAddress,,,"915 Providence Rd, Brandon, Florida, 33511",,,20.00,,915,,,,R,,,Providence,Rd,,,,,,,,,915 Providence Rd,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.32,27.92,-82.32,27.92,-82.32,-82.32,27.92,27.92,915 PROVIDENCE RD   ,,,,BRANDON           ,,FL,33511    ,,,SPEEDWAY    ,SPEEDWAY 6431       ,915 PROVIDENCE RD   ,BRANDON           ,FL,33511    ,(813) 654-2947,1.00,8.00,71
71,World,M,100.00,A,"425 E Brandon Blvd, Brandon, Florida, 33511","425 E Brandon Blvd, Brandon, FL, 33511, USA",425 E Brandon Blvd,PointAddress,,,"425 E Brandon Blvd, Brandon, Florida, 33511",,,20.00,,425,,,,R,E,,Brandon,Blvd,,,,,,,,,425 E Brandon Blvd,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.28,27.94,-82.28,27.94,-82.28,-82.28,27.94,27.94,425 E BRANDON BLVD  ,,,,BRANDON           ,,FL,335110000,,,UNBRANDED   ,THORNTONS #702      ,425 E BRANDON BLVD  ,BRANDON           ,FL,335110000,(813) 689-7444,0.00,18.00,72
72,World,M,88.12,A,"1728 W Brandon Blvd, Brandon, Florida, 33511","1728 W Brandon Blvd, Brandon, FL, 33511, USA",1728 W Brandon Blvd,PointAddress,,,"1728 W Brandon Blvd, Brandon, Florida, 33511",,,20.00,,1728,,,,L,W,,Brandon,Blvd,,,,,,,,,1728 W Brandon Blvd,,,,,Brandon,Tampa Metro Area,Hillsborough,Florida,FL,,,33511,,USA,ENG,0.00,-82.31,27.94,-82.31,27.94,-82.31,-82.31,27.94,27.94,1728 W BRANDON BLVD ,,,,BRANDON           ,,FL,33510    ,,,WAWA        ,WAWA 5197           ,1728 W BRANDON BLVD ,BRANDON           ,FL,33510    ,(610) 358-8000,0.00,72.00,73
73,World,M,92.86,A,"10743 NW State Road 20, Bristol, Florida, 32321","10743 NW State Road 20, Bristol, FL, 32321, USA",10743 NW State Road 20,PointAddress,,,"10743 NW State Road 20, Bristol, Florida, 32321",,,20.00,,10743,,,,R,NW,,State Road 20,,,,,,,,,,10743 NW State Road 20,,,,,Bristol,,Liberty,Florida,FL,,,32321,,USA,ENG,0.00,-84.98,30.43,-84.98,30.43,-84.98,-84.98,30.43,30.43,10743 NW STATE 20   ,,,,BRISTOL           ,,FL,32321    ,,,EXXONMOB    ,EXPRESS LANE #792   ,10743 NW STATE 20   ,BRISTOL           ,FL,32321    ,(850) 643-9111,0.00,6.00,74
74,World,M,95.19,A,"Spring Hill Dr, Spring Hill, Florida, 34609","Spring Hill Dr, Spring Hill, FL, 34609, USA",Spring Hill Dr,StreetName,,,"Spring Hill Dr, Spring Hill, Florida, 34609",,,20.00,,,,,,,,,Spring Hill,Dr,,,,,,,,,Spring Hill Dr,,,,,Spring Hill,,Hernando,Florida,FL,,,34609,,USA,ENG,0.00,-82.51,28.47,-82.51,28.47,-82.51,-82.51,28.47,28.47,1645 SPRINGHILL DR  ,,,,BROOKSVILLE       ,,FL,34609    ,,,PRIVATE     ,541 ST OF FL BROOKSV,1645 SPRINGHILL DR  ,BROOKSVILLE       ,FL,34609    ,(850) 410-5517,0.00,52.00,75
75,World,M,100.00,A,"2379 Broad St, Brooksville, Florida, 34604","2379 Broad St, Brooksville, FL, 34604, USA",2379 Broad St,PointAddress,,,"2379 Broad St, Brooksville, Florida, 34604",,,20.00,,2379,,,,L,,,Broad,St,,,,,,,,,2379 Broad St,,,,,Brooksville,,Hernando,Florida,FL,,,34604,,USA,ENG,0.00,-82.44,28.47,-82.44,28.47,-82.45,-82.44,28.47,28.47,2379 BROAD ST       ,,,,BROOKSVILLE       ,,FL,34604    ,,,UNBRANDED   ,SOUTHWEST FLORIDA WA,2379 BROAD ST       ,BROOKSVILLE       ,FL,34604    ,(352) 796-7211,0.00,6.00,76
76,World,M,100.00,A,"18635 Cortez Blvd, Brooksville, Florida, 34601","18635 Cortez Blvd, Brooksville, FL, 34601, USA",18635 Cortez Blvd,PointAddress,,,"18635 Cortez Blvd, Brooksville, Florida, 34601",,,20.00,,18635,,,,L,,,Cortez,Blvd,,,,,,,,,18635 Cortez Blvd,,,Mountain Park,,Brooksville,,Hernando,Florida,FL,,,34601,,USA,ENG,0.00,-82.42,28.55,-82.42,28.55,-82.42,-82.42,28.55,28.55,18635 CORTEZ BLVD   ,,,,BROOKSVILLE       ,,FL,34601    ,,,SPEEDWAY    ,SPEEDWAY 6531       ,18635 CORTEZ BLVD   ,BROOKSVILLE       ,FL,34601    ,(352) 797-0929,0.00,5.00,77
